Player,Match,Runs Scored,Balls Played,Out,Bat SR,50,100,4s Scored,6s Scored,Bat Dot%,Overs Bowled,Runs Given,Wickets Taken,Econ,Bowl Avg,Bowl SR,5W,4s Given,6s Given,Bowl Dot%,next_runs,next_balls,next_overs,next_runs_given,next_wkts
AM Rahane,ipl2016_01,66,42,0,157.1,1,0,7,3,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,17,0.0,0.0,0.0
AM Rahane,ipl2016_06,21,17,1,123.5,0,0,4,0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,0.0,0.0,0.0
AM Rahane,ipl2016_10,9,11,1,81.8,0,0,2,0,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,46,0.0,0.0,0.0
AM Rahane,ipl2016_16,60,46,1,130.4,1,0,8,0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,52,0.0,0.0,0.0
AM Rahane,ipl2016_20,67,52,1,128.8,1,0,4,3,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0
AM Rahane,ipl2016_22,0,5,1,0.0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,45,0.0,0.0,0.0
AM Rahane,ipl2016_25,53,45,0,117.8,1,0,5,0,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0
AM Rahane,ipl2016_29,4,5,1,80.0,0,0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,48,0.0,0.0,0.0
AM Rahane,ipl2016_33,63,48,0,131.2,1,0,7,0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,48,0.0,0.0,0.0
AM Rahane,ipl2016_35,74,48,1,154.2,1,0,8,2,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0
AM Rahane,ipl2016_40,0,3,1,0.0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0.0,0.0,0.0
AM Rahane,ipl2016_45,2,6,1,33.3,0,0,0,0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,36,0.0,0.0,0.0
AM Rahane,ipl2016_49,42,36,0,116.7,0,0,5,1,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,15,0.0,0.0,0.0
AM Rahane,ipl2016_53,19,15,1,126.7,0,0,4,0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,34,0.0,0.0,0.0
AM Rahane,ipl2017_02,60,34,1,176.5,1,0,6,3,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,15,0.0,0.0,0.0
AM Rahane,ipl2017_04,19,15,1,126.7,0,0,1,1,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,0.0,0.0,0.0
AM Rahane,ipl2017_09,10,9,1,111.1,0,0,0,0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0
AM Rahane,ipl2017_13,0,3,1,0.0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,25,0.0,0.0,0.0
AM Rahane,ipl2017_17,30,25,1,120.0,0,0,5,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0.0,0.0,0.0
AM Rahane,ipl2017_25,2,7,1,28.6,0,0,0,0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,32,0.0,0.0,0.0
AM Rahane,ipl2017_28,38,32,1,118.8,0,0,5,1,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,41,0.0,0.0,0.0
AM Rahane,ipl2017_30,46,41,1,112.2,0,0,4,1,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,8,0.0,0.0,0.0
AM Rahane,ipl2017_34,6,8,1,75.0,0,0,0,0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0
AM Rahane,ipl2017_39,4,4,1,100.0,0,0,1,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9,0.0,0.0,0.0
